t,ros_t,Xhat0,Xhat1,Xhat2,Xhat3,Xhat4,Xhat5,Xhat6,Xhat7,Xhat8,Xhat9,Xhat10,Xhat11,imu_X0,imu_X1,imu_X2,imu_X3,imu_X4,imu_X5,imu_X6,imu_X7,imu_X8,imu_X9,imu_X10,imu_X11,T265_X0,T265_X1,T265_X2,T265_X3,T265_X4,T265_X5,T265_X6,T265_X7,T265_X8,T265_X9,T265_X10,T265_X11,hector_X0,hector_X1,hector_X2,hector_X3,hector_X4,hector_X5,hector_X6,hector_X7,hector_X8,hector_X9,hector_X10,hector_X11,vl53_X0,vl53_X1,vl53_X2,vl53_X3,vl53_X4,vl53_X5,vl53_X6,vl53_X7,vl53_X8,vl53_X9,vl53_X10,vl53_X11,scan_X0,scan_X1,scan_X2,scan_X3,scan_X4,scan_X5,scan_X6,scan_X7,scan_X8,scan_X9,scan_X10,scan_X11,T265Y0,T265Y1,T265Y2,T265Y3,T265Y4,T265Y5,hectorY0,hectorY1,hectorY2,vl53Y0,scanY0,scanY1,scanY2,scanY3,U0,U1,U2,U3,U4,U5,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,Rev_imu,Rev_T265,Rev_hector,Rev_vl53,Rev_scan,PN_imu,PN_T265,PN_hector,PN_vl53,PN_scan,M_imu,M_T265,M_hector,M_vl53,M_scan,Phat0,Phat1,Phat2,Phat3,Phat4,Phat5,Phat6,Phat7,Phat8,Phat9,Phat10,Phat11,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,imu_R0,imu_R1,imu_R2,imu_R3,imu_R4,imu_R5,imu_R6,imu_R7,imu_R8,imu_R9,imu_R10,imu_R11,T265_R0,T265_R1,T265_R2,T265_R3,T265_R4,T265_R5,T265_R6,T265_R7,T265_R8,T265_R9,T265_R10,T265_R11,hector_R0,hector_R1,hector_R2,hector_R3,hector_R4,hector_R5,hector_R6,hector_R7,hector_R8,hector_R9,hector_R10,hector_R11,vl53_R0,vl53_R1,vl53_R2,vl53_R3,vl53_R4,vl53_R5,vl53_R6,vl53_R7,vl53_R8,vl53_R9,vl53_R10,vl53_R11,scan_R0,scan_R1,scan_R2,scan_R3,scan_R4,scan_R5,scan_R6,scan_R7,scan_R8,scan_R9,scan_R10,scan_R11
20.83359551,1.66858E+18,-4.511834778,1.497014486,1.648612361,-0.02929537,0.028768008,1.622380987,0.001452864,-0.594850053,0.15485319,-0.026980844,0.023810743,0.004511024,0,0,0,0,0,0,0,0,0,0,0,0,-4.528074044,1.391428278,1.622720816,-0.000921062,0.049017352,1.660978462,0,0,0,0,0,0,-4.462708673,1.768332242,0,0,0,1.645501009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176876653,0,0,0,5.409999847,2.246000051,6.284999847,5.631000042,0,0,0,0,0,0,0,0,-4.528074044,1.622720816,-1.391428278,-0.000921062,0.049017352,1.660978462,-4.462708673,1.768332242,1.645501009,0.176876653,5.409999847,2.246000051,6.284999847,5.631000042,0.372232443,0.976169336,0.281911644,0,0,0,-4.507498106,1.525211127,1.654198626,-0.031659266,0.027081012,1.618845599,0.019192916,-0.479505878,0.181292149,-0.029360612,0.022112419,0.000267171,0,1,0,0,1,0,1,0,0,0,0,1.313847904,0,0,174.366577,0.001867532,0.001867532,0.001572491,0.143807205,0.143807205,0.083910468,0.067497597,0.067497597,0.066414134,0.294220083,0.294220083,0.245360856,0.002366254,0.002366254,0.001911766,0.155787944,0.155787944,0.091596361,0.075843146,0.075843146,0.07401385,0.30636226,0.30636226,0.256435785,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
20.8692553,1.66858E+18,-4.503241767,1.490316316,1.622733983,-0.027610488,0.028721875,1.625974379,0.048019093,-0.510740818,-0.078599708,-0.024380494,0.022965684,0.008642266,0,0,0,0,0,0,0,0,0,0,0,0,-4.520672634,1.339980835,1.62294439,0.003812014,0.018510233,1.654379819,0,0,0,0,0,0,-4.455712764,1.686092009,0,0,0,1.663859339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091683265,0,0,0,5.409999847,2.246000051,6.284999847,5.631000042,0,0,0,0,0,0,0,0,-4.520672634,1.62294439,-1.339980835,0.003812014,0.018510233,1.654379819,-4.455712764,1.686092009,1.663859339,-0.091683265,5.409999847,2.246000051,6.284999847,5.631000042,0.372232443,0.976169336,0.281911644,0,0,0,-4.511579553,1.477728467,1.653930751,-0.030194732,0.029561699,1.622531354,0.013860612,-0.562311075,0.164250245,-0.026980844,0.023810743,0.004511024,0,1,1,1,0,0,1,1,1,0,0,1.093387411,2.028076323,0.901895859,0,0.001579502,0.001579502,0.000855571,0.142101711,0.142101711,0.08162605,0.062809794,0.062809794,0.003877141,0.292387258,0.292387258,0.242007572,0.002454609,0.002454609,0.00214522,0.153788416,0.153788416,0.090900902,0.077497597,0.077497597,0.076414134,0.304220083,0.304220083,0.255360856,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
20.90029597,1.66858E+18,-4.505169879,1.448179265,1.620343248,-0.026000459,0.028662383,1.628546796,0.039731209,-0.59763323,-0.080351029,-0.021942822,0.022135575,0.011385105,0,0,0,0,0,0,0,0,0,0,0,0,-4.520672634,1.339980835,1.62294439,0.003812014,0.018510233,1.654379819,0,0,0,0,0,0,-4.455712764,1.686092009,0,0,0,1.663859339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091683265,0,0,0,5.409999847,2.246000051,6.284999847,5.631000042,0,0,0,0,0,0,0,0,-4.520672634,1.62294439,-1.339980835,0.003812014,0.018510233,1.654379819,-4.455712764,1.686092009,1.663859339,-0.091683265,5.409999847,2.246000051,6.284999847,5.631000042,0.209649484,0.591744796,-0.059137253,0,0,0,-4.501524659,1.473620369,1.620081138,-0.028423171,0.029487398,1.626262454,0.055007409,-0.491015991,-0.08057095,-0.024380494,0.022965684,0.008642266,0,1,0,0,0,0,1,0,0,0,0,1.291320469,0,0,0,0.001686833,0.001686833,0.000811138,0.140540798,0.140540798,0.081243098,0.065844008,0.065844008,0.0138196,0.29082472,0.29082472,0.241650175,0.002083465,0.002083465,0.000892874,0.151961851,0.151961851,0.088427197,0.072809794,0.072809794,0.013877141,0.302387258,0.302387258,0.252007572,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
20.94208169,1.66858E+18,-4.50582048,1.405809421,1.618223708,-0.024026695,0.027870651,1.630494412,0.037890915,-0.674058891,-0.081437498,-0.019220073,0.020596063,0.013269514,0,0,0,0,0,0,0,0,0,0,0,0,-4.514115665,1.315468355,1.624217878,0.009631229,0.008839605,1.648310293,0,0,0,0,0,0,-4.455712764,1.686092009,0,0,0,1.663859339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091683265,0,0,0,5.485000134,2.246000051,6.15899992,5.630000114,0,0,0,0,0,0,0,0,-4.514115665,1.624217878,-1.315468355,0.009631229,0.008839605,1.648310293,-4.455712764,1.686092009,1.663859339,-0.091683265,5.485000134,2.246000051,6.15899992,5.630000114,0.209649484,0.591744796,-0.059137253,0,0,0,-4.503729034,1.428586905,1.617632026,-0.026731887,0.029400235,1.6289263,0.046719525,-0.577908404,-0.082322271,-0.021942822,0.022135575,0.011385105,0,1,0,0,1,0,1,0,0,0,0,1.081065591,0,0,183.5353972,0.001784198,0.001784198,0.000796063,0.139113015,0.139113015,0.080897292,0.067828056,0.067828056,0.023643891,0.289498163,0.289498163,0.241367651,0.002234044,0.002234044,0.000874642,0.150293957,0.150293957,0.088017684,0.075844008,0.075844008,0.0238196,0.30082472,0.30082472,0.251650175,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
20.96693897,1.66858E+18,-4.504440977,1.383669538,1.628260609,-0.024667364,0.028557187,1.630936729,0.044879231,-0.654334064,0.11709319,-0.019220073,0.020596063,0.013269514,0,0,0,0,0,0,0,0,0,0,0,0,-4.514115665,1.315468355,1.624217878,0.009631229,0.008839605,1.648310293,0,0,0,0,0,0,-4.455712764,1.686092009,0,0,0,1.663859339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141603958,0,0,0,5.485000134,2.246000051,6.15899992,5.630000114,0,0,0,0,0,0,0,0,-4.514115665,1.624217878,-1.315468355,0.009631229,0.008839605,1.648310293,-4.455712764,1.686092009,1.663859339,0.141603958,5.485000134,2.246000051,6.15899992,5.630000114,0.209649484,0.591744796,-0.059137253,0,0,0,-4.504440977,1.383669538,1.615476271,-0.024667364,0.028557187,1.630936729,0.044879231,-0.654334064,-0.08340874,-0.019220073,0.020596063,0.013269514,0,0,0,1,0,0,0,0,1,0,0,0,0,1.158003,0,0.002364449,0.002364449,0.00078259,0.148771853,0.148771853,0.087649235,0.077828056,0.077828056,0.003664849,0.299498163,0.299498163,0.251367651,0.002364449,0.002364449,0.000904472,0.148771853,0.148771853,0.087649235,0.077828056,0.077828056,0.033643891,0.299498163,0.299498163,0.251367651,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.00169492,1.66858E+18,-4.492322497,1.405831874,1.631461686,-0.021935018,0.027152581,1.633355555,0.103944292,-0.448605101,0.104328561,-0.015828268,0.018493273,0.015641757,0,0,0,0,0,0,0,0,0,0,0,0,-4.50842323,1.291053854,1.626017269,0.017710061,0.00257414,1.64635223,0,0,0,0,0,0,-4.446830447,1.644250676,0,0,0,1.664625517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141603958,0,0,0,5.485000134,2.246000051,6.15899992,5.630000114,0,0,0,0,0,0,0,0,-4.50842323,1.626017269,-1.291053854,0.017710061,0.00257414,1.64635223,-4.446830447,1.644250676,1.664625517,0.141603958,5.485000134,2.246000051,6.15899992,5.630000114,0.506161276,0.847053464,-0.373307401,0,0,0,-4.502663802,1.362328988,1.631956323,-0.025308033,0.029243722,1.631379046,0.061751273,-0.626098948,0.10464961,-0.019220073,0.020596063,0.013269514,0,1,1,0,0,0,1,1,0,0,0,0.538904056,2.625980467,0,0,0.001829932,0.001829932,0.000737972,0.14662163,0.14662163,0.08488406,0.066391665,0.066391665,0.013636604,0.296884182,0.296884182,0.246853325,0.003117651,0.003117651,0.000805019,0.159096244,0.159096244,0.094959773,0.087828056,0.087828056,0.013664849,0.309498163,0.309498163,0.261367651,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.03418446,1.66858E+18,-4.491743706,1.362376869,1.634056624,-0.019194893,0.025508068,1.635459113,0.107845742,-0.539018255,0.090941943,-0.012545576,0.016221968,0.017539168,0,0,0,0,0,0,0,0,0,0,0,0,-4.503416484,1.255600338,1.626461667,0.019779297,-0.001458304,1.65266535,0,0,0,0,0,0,-4.446830447,1.644250676,0,0,0,1.664625517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141603958,0,0,0,5.545000076,2.246999979,6.104000092,5.624000072,0,0,0,0,0,0,0,0,-4.503416484,1.626461667,-1.255600338,0.019779297,-0.001458304,1.65266535,-4.446830447,1.644250676,1.664625517,0.141603958,5.545000076,2.246999979,6.104000092,5.624000072,0.506161276,0.847053464,-0.373307401,0,0,0,-4.488576487,1.391348956,1.634731912,-0.022462627,0.027769023,1.633876947,0.120816335,-0.420369985,0.091884981,-0.015828268,0.018493273,0.015641757,0,1,0,0,1,0,1,0,0,0,0,1.290000245,0,0,181.3076166,0.001891105,0.001891105,0.000723506,0.144655111,0.144655111,0.084209738,0.067786033,0.067786033,0.02351115,0.294644496,0.294644496,0.245716873,0.002404225,0.002404225,0.000787834,0.156783505,0.156783505,0.091953083,0.076391665,0.076391665,0.023636604,0.306884182,0.306884182,0.256853325,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.0669086,1.66858E+18,-4.481487589,1.361405335,1.623924778,-0.016940737,0.023712302,1.637368255,0.150825199,-0.443161643,-0.139394429,-0.009862309,0.013875918,0.019126885,0,0,0,0,0,0,0,0,0,0,0,0,-4.496636266,1.220386133,1.62132459,0.015367115,-0.004535293,1.646972662,0,0,0,0,0,0,-4.443594157,1.561336322,0,0,0,1.657031344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166066072,0,0,0,5.545000076,2.246999979,6.104000092,5.624000072,0,0,0,0,0,0,0,0,-4.496636266,1.62132459,-1.220386133,0.015367115,-0.004535293,1.646972662,-4.443594157,1.561336322,1.657031344,-0.166066072,5.545000076,2.246999979,6.104000092,5.624000072,0.506161276,0.847053464,-0.373307401,0,0,0,-4.487867648,1.344880179,1.636880629,-0.019613079,0.0260488,1.636043752,0.124717784,-0.51078314,0.078498363,-0.012545576,0.016221968,0.017539168,0,1,1,1,0,0,1,1,1,0,0,1.182763403,2.074189601,1.260842177,0,0.001592238,0.001592238,0.000663823,0.142856708,0.142856708,0.081881725,0.062828511,0.062828511,0.003658472,0.2927313,0.2927313,0.242301006,0.002485505,0.002485505,0.000819765,0.15467309,0.15467309,0.091218094,0.077786033,0.077786033,0.03351115,0.304644496,0.304644496,0.255716873,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.10026598,1.66858E+18,-4.479995932,1.322874959,1.619450489,-0.014804877,0.022006742,1.638736356,0.158726466,-0.513345629,-0.137638683,-0.007387739,0.01169906,0.020003205,0,0,0,0,0,0,0,0,0,0,0,0,-4.492680427,1.207245355,1.622078725,0.015730867,-0.003427917,1.642012893,0,0,0,0,0,0,-4.443594157,1.561336322,0,0,0,1.657031344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166066072,0,0,0,5.545000076,2.246999979,6.104000092,5.624000072,0,0,0,0,0,0,0,0,-4.492680427,1.622078725,-1.207245355,0.015730867,-0.003427917,1.642012893,-4.443594157,1.561336322,1.657031344,-0.166066072,5.545000076,2.246999979,6.104000092,5.624000072,0.731497256,0.939885062,0.049582934,0,0,0,-4.476053695,1.347155439,1.619305843,-0.017269481,0.024174833,1.638005818,0.175208441,-0.411832141,-0.137741664,-0.009862309,0.013875918,0.019126885,0,1,0,0,0,0,1,0,0,0,0,1.227345588,0,0,0,0.001697127,0.001697127,0.000634884,0.141212494,0.141212494,0.081471053,0.065800571,0.065800571,0.013633634,0.29110286,0.29110286,0.241902919,0.002099191,0.002099191,0.000683885,0.152747458,0.152747458,0.088697317,0.072828511,0.072828511,0.013658472,0.3027313,0.3027313,0.252301006,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.1357832,1.66858E+18,-4.47541991,1.279182371,1.615473609,-0.012835482,0.021357137,1.638993085,0.178389446,-0.596116161,-0.135068999,-0.005162362,0.010654924,0.019510921,0,0,0,0,0,0,0,0,0,0,0,0,-4.479843283,1.172258858,1.623044543,0.014604369,0.008482494,1.6343471,0,0,0,0,0,0,-4.443594157,1.561336322,0,0,0,1.657031344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166066072,0,0,0,5.611999989,2.25999999,6.034999847,5.604000092,0,0,0,0,0,0,0,0,-4.479843283,1.623044543,-1.172258858,0.014604369,0.008482494,1.6343471,-4.443594157,1.561336322,1.657031344,-0.166066072,5.611999989,2.25999999,6.034999847,5.604000092,0.731497256,0.939885062,0.049582934,0,0,0,-4.474298663,1.306285596,1.614890079,-0.015051135,0.022396711,1.63940313,0.183109707,-0.482016127,-0.135985919,-0.007387739,0.01169906,0.020003205,0,1,0,0,1,0,1,0,0,0,0,1.275774541,0,0,185.3287814,0.001791846,0.001791846,0.000634073,0.139709958,0.139709958,0.081100147,0.067750901,0.067750901,0.023512967,0.289722629,0.289722629,0.241586141,0.002246047,0.002246047,0.000682944,0.150990953,0.150990953,0.088257874,0.075800571,0.075800571,0.023633634,0.30110286,0.30110286,0.251902919,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.16695333,1.66858E+18,-4.469067208,1.259833991,1.610998855,-0.01300756,0.021712301,1.639643449,0.202772687,-0.564786659,-0.133416235,-0.005162362,0.010654924,0.019510921,0,0,0,0,0,0,0,0,0,0,0,0,-4.479843283,1.172258858,1.623044543,0.014604369,0.008482494,1.6343471,0,0,0,0,0,0,-4.443594157,1.561336322,0,0,0,1.657031344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166066072,0,0,0,5.611999989,2.25999999,6.034999847,5.604000092,0,0,0,0,0,0,0,0,-4.479843283,1.623044543,-1.172258858,0.014604369,0.008482494,1.6343471,-4.443594157,1.561336322,1.657031344,-0.166066072,5.611999989,2.25999999,6.034999847,5.604000092,0.731497256,0.939885062,0.049582934,0,0,0,-4.469067208,1.259833991,1.610998855,-0.01300756,0.021712301,1.639643449,0.202772687,-0.564786659,-0.133416235,-0.005162362,0.010654924,0.019510921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372794,0.002372794,0.000729399,0.149389523,0.149389523,0.087862403,0.077750901,0.077750901,0.033512967,0.299722629,0.299722629,0.251586141,0.002372794,0.002372794,0.000729399,0.149389523,0.149389523,0.087862403,0.077750901,0.077750901,0.033512967,0.299722629,0.299722629,0.251586141,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.20204163,1.66858E+18,-4.456117154,1.277328573,1.608481425,-0.011336247,0.021768583,1.639702922,0.241121012,-0.424631918,-0.105323405,-0.003312398,0.010354976,0.018802363,0,0,0,0,0,0,0,0,0,0,0,0,-4.472018091,1.146120479,1.6238011,0.010243591,0.018269684,1.630544208,0,0,0,0,0,0,-4.423336838,1.51186194,0,0,0,1.651506158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166066072,0,0,0,5.611999989,2.25999999,6.034999847,5.604000092,0,0,0,0,0,0,0,0,-4.472018091,1.6238011,-1.146120479,0.010243591,0.018269684,1.630544208,-4.423336838,1.51186194,1.651506158,-0.166066072,5.611999989,2.25999999,6.034999847,5.604000092,0.423131337,-0.247557765,0.675223403,0,0,0,-4.462073045,1.240870237,1.606926771,-0.013179639,0.022067466,1.640293813,0.216877065,-0.573038584,-0.110908788,-0.005162362,0.010654924,0.019510921,0,1,1,0,0,0,1,1,0,0,0,0.886966419,2.500280768,0,0,0.001832984,0.001832984,0.000816353,0.147164091,0.147164091,0.085062974,0.066317448,0.066317448,0.042443663,0.297061788,0.297061788,0.247033245,0.003126522,0.003126522,0.000899198,0.159735138,0.159735138,0.095183739,0.087750901,0.087750901,0.043512967,0.309722629,0.309722629,0.261586141,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.23431754,1.66858E+18,-4.451385549,1.232063536,1.607407631,-0.010125222,0.021299688,1.639100478,0.240751513,-0.559492659,-0.074049874,-0.001987477,0.00953877,0.017329542,0,0,0,0,0,0,0,0,0,0,0,0,-4.46442095,1.118037642,1.624613664,0.00557952,0.011624922,1.625760086,0,0,0,0,0,0,-4.423336838,1.51186194,0,0,0,1.651506158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166066072,0,0,0,5.669000149,2.286000013,5.959000111,5.580999851,0,0,0,0,0,0,0,0,-4.46442095,1.624613664,-1.118037642,0.00557952,0.011624922,1.625760086,-4.423336838,1.51186194,1.651506158,-0.166066072,5.669000149,2.286000013,5.959000111,5.580999851,0.423131337,-0.247557765,0.675223403,0,0,0,-4.447844714,1.263036644,1.605345769,-0.01144666,0.022113749,1.640329667,0.25522539,-0.432883843,-0.082815958,-0.003312398,0.010354976,0.018802363,0,1,0,0,1,0,1,0,0,0,0,1.38857154,0,0,179.3758935,0.00189274,0.00189274,0.000948192,0.145131136,0.145131136,0.084366779,0.067726708,0.067726708,0.05038982,0.294785627,0.294785627,0.245872737,0.002406869,0.002406869,0.001061818,0.157342854,0.157342854,0.092140365,0.076317448,0.076317448,0.052443663,0.307061788,0.307061788,0.257033245,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
21.26754189,1.66858E+18,-4.446247092,1.184415285,1.608600138,-0.008429305,0.019429574,1.637879495,0.242099419,-0.685682879,-0.036404107,-0.000221403,0.007345846,0.015175259,0,0,0,0,0,0,0,0,0,0,0,0,-4.457371007,1.081570589,1.631421871,0.012807603,-0.00694019,1.618196896,0,0,0,0,0,0,-4.423336838,1.51186194,0,0,0,1.651506158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166066072,0,0,0,5.669000149,2.286000013,5.959000111,5.580999851,0,0,0,0,0,0,0,0,-4.457371007,1.631421871,-1.081570589,0.012807603,-0.00694019,1.618196896,-4.423336838,1.51186194,1.651506158,-0.166066072,5.669000149,2.286000013,5.959000111,5.580999851,0.423131337,-0.247557765,0.675223403,0,0,0,-4.443125425,1.213276249,1.605314426,-0.010191471,0.021617647,1.63967813,0.254855891,-0.567744584,-0.051542427,-0.001987477,0.00953877,0.017329542,0,1,0,0,0,0,1,0,0,0,0,1.270782449,0,0,0,0.00194168,0.00194168,0.001115158,0.143273974,0.143273974,0.083730535,0.06862769,0.06862769,0.05698171,0.29284446,0.29284446,0.244896235,0.002486567,0.002486567,0.001275711,0.155162358,0.155162358,0.091381998,0.077726708,0.077726708,0.06038982,0.304785627,0.304785627,0.255872737,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
